ciBusinessName(EC),ciFiscalCode(EC),ptBusinessName(PT-EC Int),ptFiscalCode(PT-EC Int)
Comune di Borgosesia,00210430021,Maggioli SPA,06188330150
Comune di Bormida,00247020092,Siscom SPA,01778000040
Comune di Bormida,00247020092,PagoPA SpA,15376371009
Comune di Bormida,00247020092,Regione Liguria,00849050109
Comune di Bormio,00099580144,PagoPA SpA,15376371009
Comune di Bormio,00099580144,Maggioli SPA,06188330150
Comune di Bornasco,00520620188,PagoPA SpA,15376371009
Comune di Bornasco,00520620188,CREDEMTEL SpA,01378570350
Comune di Bornasco,00520620188,Advanced Systems S.p.A.,03383350638
Comune di Bornasco,00520620188,Progetti e Soluzioni SPA,06423240727
Comune di Borno,00701670176,PagoPA SpA,15376371009
Comune di Borno,00701670176,Regione Lombardia,80050050154
Comune di Borno,00701670176,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",00053810149
Comune di Borno,00701670176,Maggioli SPA,06188330150
Comune di Boroneddu,80005490950,PagoPA SpA,15376371009
Comune di Boroneddu,80005490950,Regione Autonoma della Sardegna,80002870923
Comune di Borore,00155020910,PagoPA SpA,15376371009
Comune di Borore,00155020910,Regione Autonoma della Sardegna,80002870923
Comune di Borore,00155020910,Progetti e Soluzioni SPA,06423240727
Comune di Borrello,81002230696,PagoPA SpA,15376371009
Comune di Borrello,81002230696,Poste Italiane S.P.A.,97103880585
Comune di Borriana,81005410022,Siscom SPA,01778000040
Comune di Borriana,81005410022,PagoPA SpA,15376371009
Comune di Borriana,81005410022,Technical Design s.r.l.,00595270042
Comune di Borso del Grappa,83002130264,PagoPA SpA,15376371009
Comune di Borso del Grappa,83002130264,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Borso del Grappa,83002130264,CREDEMTEL SpA,01378570350
Comune di Borso del Grappa,83002130264,Optimia Srls,10893490960
Comune di Borso del Grappa,83002130264,Regione del Veneto,80007580279
Comune di Bortigali,00157780917,PagoPA SpA,15376371009
Comune di Bortigali,00157780917,Numera Sistemi e Informatica SpA,01265230902
Comune di Bortigiadas,82005930902,PagoPA SpA,15376371009
Comune di Bortigiadas,82005930902,P.A. Digitale spa,06628860964
Comune di Borutta,00256690900,PagoPA SpA,15376371009
Comune di Borutta,00256690900,Regione Autonoma della Sardegna,80002870923
Comune di Borzonasca,82002910105,PagoPA SpA,15376371009
Comune di Borzonasca,82002910105,Regione Liguria,00849050109
Comune di Bosa,83000090916,PagoPA SpA,15376371009
Comune di Bosa,83000090916,ANCITEL,07196850585
Comune di Bosa,83000090916,E-Fil S.r.l.,03789750100
Comune di Bosaro,00197200298,PagoPA SpA,15376371009
Comune di Bosaro,00197200298,Maggioli SPA,06188330150
Comune di Bosaro,00197200298,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Bosaro,00197200298,CREDEMTEL SpA,01378570350
Comune di Bosaro,00197200298,Regione del Veneto,80007580279
Comune di Boschi Sant'Anna,00686570235,PagoPA SpA,15376371009
Comune di Boschi Sant'Anna,00686570235,Abaco Spa,02391510266
Comune di Boschi Sant'Anna,00686570235,Regione del Veneto,80007580279
Comune di Bosco Chiesanuova,00668140239,PagoPA SpA,15376371009
Comune di Bosco Chiesanuova,00668140239,Traffic Tecnology SpA,03298520242
Comune di Bosco Chiesanuova,00668140239,Argentea S.r.l.,02260390220
Comune di Bosco Chiesanuova,00668140239,Regione del Veneto,80007580279
Comune di Bosco Marengo,00366320067,PagoPA SpA,15376371009
Comune di Bosco Marengo,00366320067,APKAPPA S.R.L.,08543640158
Comune di Bosconero,85501230016,Siscom SPA,01778000040
Comune di Bosconero,85501230016,PagoPA SpA,15376371009
Comune di Bosconero,85501230016,Abaco Spa,02391510266
Comune di Bosconero,85501230016,Trisoft Executive Services S.R.L.,08102710012
Comune di Boscoreale,82008410639,PagoPA SpA,15376371009
Comune di Boscoreale,82008410639,Sintax s.r.l.,02177970783
Comune di Boscoreale,82008410639,CREDEMTEL SpA,01378570350
Comune di Boscoreale,82008410639,CRESET Crediti Servizi e Tecnologie Spa,00868170143
Comune di Boscotrecase,82007750639,PagoPA SpA,15376371009
Comune di Boscotrecase,82007750639,Poste Italiane S.P.A.,97103880585
Comune di Boscotrecase,82007750639,Publiservizi srl,03218060659
Comune di Bosia,00468290044,Siscom SPA,01778000040
Comune di Bosia,00468290044,PagoPA SpA,15376371009
Comune di Bosio,00368260063,Siscom SPA,01778000040
Comune di Bosio,00368260063,PagoPA SpA,15376371009
Comune di Bosisio Parini,91002210135,PagoPA SpA,15376371009
Comune di Bosisio Parini,91002210135,Regione Lombardia,80050050154
Comune di Bosisio Parini,91002210135,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",00053810149
Comune di Bosisio Parini,91002210135,CRESET Crediti Servizi e Tecnologie Spa,00868170143
Comune di Bosnasco,84000700181,PagoPA SpA,15376371009
Comune di Bosnasco,84000700181,Regione Lombardia,80050050154
Comune di Bossico,00347900169,PagoPA SpA,15376371009
Comune di Bossico,00347900169,Dedagroup Public Services S.R.L.,01727860221
Comune di Bossico,00347900169,CREDEMTEL SpA,01378570350
Comune di Bossolasco,00452590045,Siscom SPA,01778000040
Comune di Bossolasco,00452590045,PagoPA SpA,15376371009
Comune di Botricello,00298230798,PagoPA SpA,15376371009
Comune di Botricello,00298230798,Poste Italiane S.P.A.,97103880585
Comune di Botricello,00298230798,P.A. Digitale spa,06628860964
Comune di Botrugno,83000810750,PagoPA SpA,15376371009
Comune di Botrugno,83000810750,APKAPPA S.R.L.,08543640158
Comune di Botrugno,83000810750,Regione Puglia,80017210727
Comune di Bottanuco,00321940165,PagoPA SpA,15376371009
Comune di Bottanuco,00321940165,Maggioli SPA,06188330150
Comune di Bottanuco,00321940165,Regione Lombardia,80050050154
Comune di Bottanuco,00321940165,CREDEMTEL SpA,01378570350
Comune di Bottanuco,00321940165,Open Software S.r.l.,02810000279
Comune di Botticino,00600950174,PagoPA SpA,15376371009
Comune di Botticino,00600950174,Regione Lombardia,80050050154
Comune di Botticino,00600950174,Maggioli SPA,06188330150
Comune di Bottidda,00197020902,PagoPA SpA,15376371009
Comune di Bottidda,00197020902,E-Fil S.r.l.,03789750100
Comune di Bottidda,00197020902,Numera Sistemi e Informatica SpA,01265230902
Comune di Bova,80002510800,UNIMATICA-RGI S.p.A.,02098391200
Comune di Bova,80002510800,PagoPA SpA,15376371009
Comune di Bova,80002510800,ANDREANI TRIBUTI srl,01412920439
Comune di Bova Marina,00277760807,PagoPA SpA,15376371009
Comune di Bova Marina,00277760807,ANDREANI TRIBUTI srl,01412920439
Comune di Bovalino,81000710806,UNIMATICA-RGI S.p.A.,02098391200
Comune di Bovalino,81000710806,PagoPA SpA,15376371009
Comune di Bovalino,81000710806,MUNICIPIA S.P.A.,01973900838
Comune di Bovegno,00868380171,PagoPA SpA,15376371009
Comune di Bovegno,00868380171,Regione Lombardia,80050050154
Comune di Bovegno,00868380171,APKAPPA S.R.L.,08543640158
Comune di Boves,00475080040,Siscom SPA,01778000040
Comune di Boves,00475080040,PagoPA SpA,15376371009
Comune di Boves,00475080040,Technical Design s.r.l.,00595270042
Comune di Boves,00475080040,Maggioli SPA,06188330150
Comune di Bovezzo,00374120178,PagoPA SpA,15376371009
Comune di Bovezzo,00374120178,Regione Lombardia,80050050154
Comune di Bovezzo,00374120178,"Unicredit, Societa' per Azioni",00348170101
Comune di Bovezzo,00374120178,Open Software S.r.l.,02810000279
Comune di Bovezzo,00374120178,San Marco SPA,04142440728
Comune di Boville Ernica,80002590604,Maggioli SPA,06188330150
Comune di Boville Ernica,80002590604,PagoPA SpA,15376371009
Comune di Boville Ernica,80002590604,P.A. Digitale spa,06628860964
Comune di Boville Ernica,80002590604,CREDEMTEL SpA,01378570350
Comune di Bovino,00139430714,PagoPA SpA,15376371009
Comune di Bovino,00139430714,Regione Puglia,80017210727
Comune di Bovisio Masciago,03959350152,PagoPA SpA,15376371009
Comune di Bovisio Masciago,03959350152,Abaco Spa,02391510266
Comune di Bovisio Masciago,03959350152,Maggioli SPA,06188330150
Comune di Bovisio Masciago,03959350152,Open Software S.r.l.,02810000279
Comune di Bovolenta,00650430283,PagoPA SpA,15376371009
Comune di Bovolenta,00650430283,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Bovolenta,00650430283,E-Fil S.r.l.,03789750100
Comune di Bovolenta,00650430283,Regione del Veneto,80007580279
Comune di Bovolenta,00650430283,Abaco Spa,02391510266
Comune di Bovolone,00659880231,PagoPA SpA,15376371009
Comune di Bovolone,00659880231,E-Fil S.r.l.,03789750100
Comune di Bovolone,00659880231,Regione del Veneto,80007580279
Comune di Bozzole,00459290060,PagoPA SpA,15376371009
Comune di Bozzole,00459290060,APKAPPA S.R.L.,08543640158
Comune di Bozzolo,00185780202,PagoPA SpA,15376371009
Comune di Bozzolo,00185780202,Maggioli SPA,06188330150
Comune di Bozzolo,00185780202,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Bra,00493130041,Regione Piemonte,80087670016
Comune di Bra,00493130041,PagoPA SpA,15376371009
Comune di Bra,00493130041,Maggioli SPA,06188330150
Comune di Bra,00493130041,Progetti e Soluzioni SPA,06423240727
Comune di Bra,00493130041,Dipartimento della funzione pubblica della Presidenza del consiglio dei ministri,80243510585
Comune di Bra,00493130041,Technical Design s.r.l.,00595270042
Comune di Bracca,00334660164,PagoPA SpA,15376371009
Comune di Bracca,00334660164,Maggioli SPA,06188330150
Comune di Bracca,00334660164,Regione Lombardia,80050050154
Comune di Bracca,00334660164,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Bracca,00334660164,San Marco SPA,04142440728
Comune di Bracca,00334660164,APKAPPA S.R.L.,08543640158
Comune di Bracciano,80157470586,PagoPA SpA,15376371009
Comune di Bracciano,80157470586,ROMA CAPITALE,02438750586
Comune di Bracciano,80157470586,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Bracciano,80157470586,Progetti e Soluzioni SPA,06423240727
Comune di Bracigliano,00543740658,PagoPA SpA,15376371009
Comune di Bracigliano,00543740658,Poste Italiane S.P.A.,97103880585
Comune di Bracigliano,00543740658,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Braies,81008120214,PagoPA SpA,15376371009
Comune di Braies,81008120214,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Braies,81008120214,Alto Adige Riscossioni Spa,02805390214
Comune di Brallo di Pregola,86003490181,PagoPA SpA,15376371009
Comune di Brallo di Pregola,86003490181,Poste Italiane S.P.A.,97103880585
Comune di Brallo di Pregola,86003490181,Regione Lombardia,80050050154
Comune di Brancaleone,81001870807,PagoPA SpA,15376371009
Comune di Brancaleone,81001870807,Poste Italiane S.P.A.,97103880585
Comune di Brancaleone,81001870807,Next Step Solution,02554480349
Comune di Brandico,00956690176,PagoPA SpA,15376371009
Comune di Brandico,00956690176,Maggioli SPA,06188330150
Comune di Brandizzo,82501690018,PagoPA SpA,15376371009
Comune di Brandizzo,82501690018,Maggioli SPA,06188330150
Comune di Brandizzo,82501690018,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Brandizzo,82501690018,Technical Design s.r.l.,00595270042
Comune di Brandizzo,82501690018,Intesa Sanpaolo SPA,00799960158
Comune di Brandizzo,82501690018,Sintax s.r.l.,02177970783
Comune di Branzi,00619750169,PagoPA SpA,15376371009
Comune di Branzi,00619750169,Maggioli SPA,06188330150
Comune di Branzi,00619750169,Regione Lombardia,80050050154
Comune di Branzi,00619750169,Abaco Spa,02391510266
Comune di Branzi,00619750169,APKAPPA S.R.L.,08543640158
Comune di Braone,00855380176,PagoPA SpA,15376371009
Comune di Braone,00855380176,Regione Lombardia,80050050154
Comune di Braone,00855380176,Advanced Systems S.p.A.,03383350638
Comune di Braone,00855380176,CREDEMTEL SpA,01378570350
Comune di Brebbia,83000650123,San Marco SPA,04142440728
Comune di Brebbia,83000650123,PagoPA SpA,15376371009
Comune di Brebbia,83000650123,Regione Lombardia,80050050154
Comune di Brebbia,83000650123,Maggioli SPA,06188330150
Comune di Breda di Piave,80006200267,PagoPA SpA,15376371009
Comune di Breda di Piave,80006200267,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Breda di Piave,80006200267,Novares Spa,12105121003
Comune di Breda di Piave,80006200267,Advanced Systems S.p.A.,03383350638
Comune di Breda di Piave,80006200267,Traffic Tecnology SpA,03298520242
Comune di Breda di Piave,80006200267,Abaco Spa,02391510266
Comune di Breda di Piave,80006200267,APKAPPA S.R.L.,08543640158
Comune di Bregano,00435850128,San Marco SPA,04142440728
Comune di Bregano,00435850128,PagoPA SpA,15376371009
Comune di Bregano,00435850128,Regione Lombardia,80050050154
Comune di Breganze,00254180243,PagoPA SpA,15376371009
Comune di Breganze,00254180243,Regione del Veneto,80007580279
Comune di Breganze,00254180243,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Breganze,00254180243,Argentea S.r.l.,02260390220
Comune di Breganze,00254180243,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Bregnano,00625920137,PagoPA SpA,15376371009
Comune di Bregnano,00625920137,Maggioli SPA,06188330150
Comune di Bregnano,00625920137,Regione Lombardia,80050050154
Comune di Bregnano,00625920137,Progetti e Soluzioni SPA,06423240727
Comune di Bregnano,00625920137,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Bregnano,00625920137,Dipartimento della funzione pubblica della Presidenza del consiglio dei ministri,80243510585
Comune di Brembate,00298890161,PagoPA SpA,15376371009
Comune di Brembate,00298890161,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",00053810149
Comune di Brembate,00298890161,Maggioli SPA,06188330150
Comune di Brembate di Sopra,82001410164,PagoPA SpA,15376371009
Comune di Brembate di Sopra,82001410164,Regione Lombardia,80050050154
Comune di Brembate di Sopra,82001410164,Maggioli SPA,06188330150
Comune di Brembio,03684020153,PagoPA SpA,15376371009
Comune di Brembio,03684020153,Regione Lombardia,80050050154
Comune di Brembio,03684020153,Maggioli SPA,06188330150
Comune di Breme,00473260180,PagoPA SpA,15376371009
Comune di Breme,00473260180,APKAPPA S.R.L.,08543640158
Comune di Brendola,00318760246,PagoPA SpA,15376371009
Comune di Brendola,00318760246,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Brendola,00318760246,Regione del Veneto,80007580279
Comune di Brenna,81000430132,PagoPA SpA,15376371009
Comune di Brenna,81000430132,Regione Lombardia,80050050154
Comune di Brenna,81000430132,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Brennero,81006650212,PagoPA SpA,15376371009
Comune di Brennero,81006650212,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Brennero,81006650212,Alto Adige Riscossioni Spa,02805390214
Comune di Breno,00855690178,PagoPA SpA,15376371009
Comune di Breno,00855690178,Regione Lombardia,80050050154
Comune di Breno,00855690178,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",00053810149
Comune di Brenta,00528310121,PagoPA SpA,15376371009
Comune di Brenta,00528310121,Regione Lombardia,80050050154
Comune di Brenta,00528310121,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Brenta,00528310121,CREDEMTEL SpA,01378570350
Comune di Brenta,00528310121,San Marco SPA,04142440728
Comune di Brentino Belluno,00659140230,PagoPA SpA,15376371009
Comune di Brentino Belluno,00659140230,ARCA Servizi s.r.l,09106071005
Comune di Brentino Belluno,00659140230,Regione del Veneto,80007580279
Comune di Brentonico,00126690221,Provincia Autonoma di Trento,00337460224
Comune di Brentonico,00126690221,PagoPA SpA,15376371009
Comune di Brentonico,00126690221,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Brentonico,00126690221,Dedagroup Public Services S.R.L.,01727860221
Comune di Brenzone sul Garda,00661110239,PagoPA SpA,15376371009
Comune di Brenzone sul Garda,00661110239,Maggioli SPA,06188330150
Comune di Brescello,00449220359,PagoPA SpA,15376371009
Comune di Brescello,00449220359,Lepida Spa,02770891204
Comune di Brescello,00449220359,Next Step Solution,02554480349
Comune di Brescello,00449220359,APKAPPA S.R.L.,08543640158
Comune di Brescia,00761890177,PagoPA SpA,15376371009
Comune di Brescia,00761890177,Maggioli SPA,06188330150
Comune di Brescia,00761890177,Nivi S.p.A.,04105740486
Comune di Brescia,00761890177,Regione Lombardia,80050050154
Comune di Brescia,00761890177,ANDREANI TRIBUTI srl,01412920439
Comune di Brescia,00761890177,Dipartimento della funzione pubblica della Presidenza del consiglio dei ministri,80243510585
Comune di Brescia,00761890177,Abaco Spa,02391510266
Comune di Bresimo,83003580228,Provincia Autonoma di Trento,00337460224
Comune di Bresimo,83003580228,PagoPA SpA,15376371009
Comune di Bresimo,83003580228,E-Fil S.r.l.,03789750100
Comune di Bressana Bottarone,00447770181,PagoPA SpA,15376371009
Comune di Bressana Bottarone,00447770181,Maggioli SPA,06188330150
Comune di Bressana Bottarone,00447770181,MegASP S.r.l.,09898030151
Comune di Bressana Bottarone,00447770181,CREDEMTEL SpA,01378570350
Comune di Bressana Bottarone,00447770181,E-Fil S.r.l.,03789750100
Comune di Bressanone,00188450217,PagoPA SpA,15376371009
Comune di Bressanone,00188450217,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Bressanone,00188450217,Alto Adige Riscossioni Spa,02805390214
Comune di Bressanvido,00522830249,PagoPA SpA,15376371009
Comune di Bressanvido,00522830249,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Bressanvido,00522830249,Regione del Veneto,80007580279
Comune di Bresso,00935810150,PagoPA SpA,15376371009
Comune di Bresso,00935810150,Maggioli SPA,06188330150
Comune di Bresso,00935810150,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Bresso,00935810150,Abaco Spa,02391510266
Comune di Bresso,00935810150,APKAPPA S.R.L.,08543640158
Comune di Brez,00311750228,Provincia Autonoma di Trento,00337460224
Comune di Brezzo di Bedero,84000790125,PagoPA SpA,15376371009
Comune di Brezzo di Bedero,84000790125,P.A. Digitale spa,06628860964
Comune di Brezzo di Bedero,84000790125,Poste Italiane S.P.A.,97103880585
Comune di Brezzo di Bedero,84000790125,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Brezzo di Bedero,84000790125,APKAPPA S.R.L.,08543640158
Comune di Briaglia,00417530045,Siscom SPA,01778000040
Comune di Briaglia,00417530045,PagoPA SpA,15376371009
Comune di Briatico,00296880792,PagoPA SpA,15376371009
Comune di Briatico,00296880792,Regione Calabria,02205340793
Comune di Briatico,00296880792,Advanced Systems S.p.A.,03383350638
Comune di Bricherasio,01485680019,Regione Piemonte,80087670016
Comune di Bricherasio,01485680019,PagoPA SpA,15376371009
Comune di Bricherasio,01485680019,Maggioli SPA,06188330150
Comune di Brienno,80009880131,PagoPA SpA,15376371009
Comune di Brienno,80009880131,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",00053810149
Comune di Brienno,80009880131,Poste Italiane S.P.A.,97103880585
Comune di Brienno,80009880131,Sintax s.r.l.,02177970783
Comune di Brienno,80009880131,CRESET Crediti Servizi e Tecnologie Spa,00868170143
Comune di Brienza,80003110766,PagoPA SpA,15376371009
Comune di Brienza,80003110766,Noviservice srl,02789990922
Comune di Brienza,80003110766,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Brienza,80003110766,Regione Basilicata,80002950766
Comune di Brienza,80003110766,ASSIST SPA,10596000017
Comune di Briga Alta,00553180043,Siscom SPA,01778000040
Comune di Briga Alta,00553180043,PagoPA SpA,15376371009
Comune di Briga Novarese,00426130035,Siscom SPA,01778000040
Comune di Briga Novarese,00426130035,PagoPA SpA,15376371009
Comune di Brignano Frascata,00437920069,PagoPA SpA,15376371009
Comune di Brignano Frascata,00437920069,APKAPPA S.R.L.,08543640158
Comune di Brignano Gera d'Adda,84000930168,PagoPA SpA,15376371009
Comune di Brignano Gera d'Adda,84000930168,Regione Lombardia,80050050154
Comune di Brignano Gera d'Adda,84000930168,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Brignano Gera d'Adda,84000930168,Novares Spa,12105121003
Comune di Brignano Gera d'Adda,84000930168,Optimia Srls,10893490960
Comune di Brindisi,80000250748,PagoPA SpA,15376371009
Comune di Brindisi,80000250748,Regione Puglia,80017210727
Comune di Brindisi,80000250748,Maggioli SPA,06188330150
Comune di Brindisi,80000250748,Open Software S.r.l.,02810000279
Comune di Brindisi Montagna,80004470763,PagoPA SpA,15376371009
Comune di Brindisi Montagna,80004470763,Poste Italiane S.P.A.,97103880585
Comune di Brindisi Montagna,80004470763,WEMAPP SRLS,01931590762
Comune di Brindisi Montagna,80004470763,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Brindisi Montagna,80004470763,APKAPPA S.R.L.,08543640158
Comune di Brinzio,00559810122,PagoPA SpA,15376371009
Comune di Brinzio,00559810122,Regione Lombardia,80050050154
Comune di Brinzio,00559810122,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Briona,80005410032,Regione Piemonte,80087670016
Comune di Briona,80005410032,PagoPA SpA,15376371009
Comune di Briona,80005410032,APKAPPA S.R.L.,08543640158
Comune di Brione,00796050177,PagoPA SpA,15376371009
Comune di Briosco,83000230157,PagoPA SpA,15376371009
Comune di Briosco,83000230157,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",00053810149
Comune di Briosco,83000230157,Regione Lombardia,80050050154
Comune di Briosco,83000230157,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Briosco,83000230157,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Brisighella,00202300398,PagoPA SpA,15376371009
Comune di Brisighella,00202300398,Lepida Spa,02770891204
Comune di Brisighella,00202300398,MUNICIPIA S.P.A.,01973900838
Comune di Brisighella,00202300398,Advanced Systems S.p.A.,03383350638
Comune di Brisighella,00202300398,I.C.A. Imposte Comunali Affini Srl,02478610583
Comune di Brisighella,00202300398,Hera S.p.A.,04245520376
Comune di Brissago Valtravaglia,00225510122,Siscom SPA,01778000040
Comune di Brissago Valtravaglia,00225510122,PagoPA SpA,15376371009
Comune di Brissago Valtravaglia,00225510122,NORDCOM,13384100155
Comune di Brissogne,00101880078,PagoPA SpA,15376371009
Comune di Brissogne,00101880078,Regione Autonoma Valle D'Aosta,80002270074
Comune di Brissogne,00101880078,Progetti e Soluzioni SPA,06423240727
Comune di Brittoli,80001450685,PagoPA SpA,15376371009
Comune di Brittoli,80001450685,Maggioli SPA,06188330150
Comune di Brivio,85001590133,PagoPA SpA,15376371009
Comune di Brivio,85001590133,Poste Italiane S.P.A.,97103880585
Comune di Brivio,85001590133,Regione Lombardia,80050050154
Comune di Brivio,85001590133,Open Software S.r.l.,02810000279
Comune di Brivio,85001590133,San Marco SPA,04142440728
Comune di Broccostella,00283490605,PagoPA SpA,15376371009
Comune di Broccostella,00283490605,APKAPPA S.R.L.,08543640158
Comune di Brogliano,00267040244,PagoPA SpA,15376371009
Comune di Brogliano,00267040244,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Brogliano,00267040244,Regione del Veneto,80007580279
Comune di Brognaturo,00298720798,PagoPA SpA,15376371009
Comune di Brolo,00324280833,UNIMATICA-RGI S.p.A.,02098391200
Comune di Brolo,00324280833,PagoPA SpA,15376371009
Comune di Brolo,00324280833,Poste Italiane S.P.A.,97103880585
Comune di Brolo,00324280833,CREDEMTEL SpA,01378570350
Comune di Brolo,00324280833,APKAPPA S.R.L.,08543640158
Comune di Brondello,85002530047,Siscom SPA,01778000040
Comune di Brondello,85002530047,PagoPA SpA,15376371009
Comune di Brondello,85002530047,Technical Design s.r.l.,00595270042
Comune di Broni,84000230189,PagoPA SpA,15376371009
Comune di Broni,84000230189,Maggioli SPA,06188330150
Comune di Broni,84000230189,Poste Italiane S.P.A.,97103880585
Comune di Broni,84000230189,Advanced Systems S.p.A.,03383350638
Comune di Broni,84000230189,CRESET Crediti Servizi e Tecnologie Spa,00868170143
Comune di Bronte,00291400877,PagoPA SpA,15376371009
Comune di Bronte,00291400877,P.A. Digitale spa,06628860964
Comune di Bronte,00291400877,Comune di Catania,00137020871
Comune di Bronzolo,80006560215,PagoPA SpA,15376371009
Comune di Bronzolo,80006560215,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Bronzolo,80006560215,Alto Adige Riscossioni Spa,02805390214
Comune di Brossasco,00523760049,Siscom SPA,01778000040
Comune di Brossasco,00523760049,PagoPA SpA,15376371009
Comune di Brosso,84003090010,Siscom SPA,01778000040
Comune di Brosso,84003090010,PagoPA SpA,15376371009
COMUNE DI BROVELLO CARPUGNINO,81000550038,Siscom SPA,01778000040
COMUNE DI BROVELLO CARPUGNINO,81000550038,PagoPA SpA,15376371009
COMUNE DI BROVELLO CARPUGNINO,81000550038,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Brozolo,82500410012,PagoPA SpA,15376371009
Comune di Brozolo,82500410012,CREDEMTEL SpA,01378570350
Comune di Brugherio,03243880154,PagoPA SpA,15376371009
Comune di Brugherio,03243880154,Regione Lombardia,80050050154
Comune di Brugherio,03243880154,Progetti e Soluzioni SPA,06423240727
Comune di Brugherio,03243880154,Open Software S.r.l.,02810000279
Comune di Brugherio,03243880154,San Marco SPA,04142440728
Comune di Brugherio,03243880154,ANCITEL,07196850585
Comune di Brugine,80017140288,PagoPA SpA,15376371009
Comune di Brugine,80017140288,Abaco Spa,02391510266
Comune di Brugine,80017140288,Regione del Veneto,80007580279
Comune di Brugnato,80008050116,PagoPA SpA,15376371009
Comune di Brugnato,80008050116,Exetesis srl,01156370114
Comune di Brugnato,80008050116,P.A. Digitale spa,06628860964
Comune di Brugnato,80008050116,CREDEMTEL SpA,01378570350
Comune di Brugnera,80005350931,Regione Autonoma Friuli-Venezia Giulia,80014930327
Comune di Brugnera,80005350931,PagoPA SpA,15376371009
Comune di Brugnera,80005350931,E-Fil S.r.l.,03789750100
Comune di Brugnera,80005350931,Progetti e Soluzioni SPA,06423240727
Comune di Bruino,86003310017,Regione Piemonte,80087670016
Comune di Bruino,86003310017,PagoPA SpA,15376371009
Comune di Bruino,86003310017,Siscom SPA,01778000040
Comune di Bruino,86003310017,E-Fil S.r.l.,03789750100
Comune di Bruino,86003310017,Technical Design s.r.l.,00595270042
Comune di Brunate,80010180133,PagoPA SpA,15376371009
Comune di Brunate,80010180133,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",00053810149
Comune di Brunate,80010180133,Maggioli SPA,06188330150
Comune di Brunate,80010180133,Poste Italiane S.P.A.,97103880585
Comune di Brunate,80010180133,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Brunate,80010180133,Progetti e Soluzioni SPA,06423240727
Comune di Brunello,00290400126,PagoPA SpA,15376371009
Comune di Brunello,00290400126,CREDEMTEL SpA,01378570350
Comune di Brunico,00435110218,PagoPA SpA,15376371009
Comune di Brunico,00435110218,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",01484460587
Comune di Brunico,00435110218,Alto Adige Riscossioni Spa,02805390214
Comune di Bruno,82003610050,Siscom SPA,01778000040
Comune di Bruno,82003610050,PagoPA SpA,15376371009
