ciBusinessName,ciFiscalCode,ptBusinessName,ptFiscalCode
Comune di Baunei,82001690914,Regione Autonoma della Sardegna,80002870923
Comune di Baunei,82001690914,E-Fil S.r.l.,3789750100
Comune di Baveno,00388490039,PagoPA SpA,15376371009
Comune di Baveno,00388490039,P.A. Digitale spa,6628860964
Comune di Baveno,00388490039,Maggioli SPA,6188330150
Comune di Baveno,00388490039,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Baveno,00388490039,E-Fil S.r.l.,3789750100
Comune di Bedero Valcuvia,00445500127,PagoPA SpA,15376371009
Comune di Bedero Valcuvia,00445500127,Regione Lombardia,80050050154
Comune di Bedero Valcuvia,00445500127,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",53810149
Comune di Bedizzole,00760050179,PagoPA SpA,15376371009
Comune di Bedizzole,00760050179,Poste Italiane S.P.A.,97103880585
Comune di Bedizzole,00760050179,Regione Lombardia,80050050154
Comune di Bedizzole,00760050179,Advanced Systems S.p.A.,3383350638
Comune di Bedollo,80005890225,Provincia Autonoma di Trento,337460224
Comune di Bedollo,80005890225,PagoPA SpA,15376371009
Comune di Bedollo,80005890225,Maggioli SPA,6188330150
Comune di Bedonia,00442130340,PagoPA SpA,15376371009
Comune di Bedonia,00442130340,Lepida Spa,2770891204
Comune di Bedonia,00442130340,CREDEMTEL SpA,1378570350
Comune di Bedonia,00442130340,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Bedulita,00505610162,PagoPA SpA,15376371009
Comune di Bedulita,00505610162,CREDEMTEL SpA,1378570350
Comune di Bee,00588010033,PagoPA SpA,15376371009
Comune di Bee,00588010033,Technical Design s.r.l.,595270042
Comune di Bee,00588010033,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",53810149
Comune di Bee,00588010033,CREDEMTEL SpA,1378570350
Comune di Beinasco,02042100012,Regione Piemonte,80087670016
Comune di Beinasco,02042100012,PagoPA SpA,15376371009
Comune di Beinasco,02042100012,E-Fil S.r.l.,3789750100
Comune di Beinasco,02042100012,Advanced Systems S.p.A.,3383350638
Comune di Beinette,00395900046,Siscom SPA,1778000040
Comune di Beinette,00395900046,PagoPA SpA,15376371009
Comune di Beinette,00395900046,E-Fil S.r.l.,3789750100
Comune di Belcastro,00297890790,PagoPA SpA,15376371009
Comune di Belcastro,00297890790,P.A. Digitale spa,6628860964
Comune di Belcastro,00297890790,Advanced Systems S.p.A.,3383350638
Comune di Belcastro,00297890790,Dedagroup Public Services S.R.L.,1727860221
Comune di Belcastro,00297890790,Safety21 Spa,13365760159
Comune di Belfiore,83000210233,PagoPA SpA,15376371009
Comune di Belfiore,83000210233,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Belfiore,83000210233,Regione del Veneto,80007580279
Comune di Belforte all'Isauro,82004150411,PagoPA SpA,15376371009
Comune di Belforte all'Isauro,82004150411,Regione Marche,80008630420
Comune di Belforte all'Isauro,82004150411,eRemind srl – PMPAY,11311050964
Comune di Belforte all'Isauro,82004150411,ANDREANI TRIBUTI srl,1412920439
Comune di Belforte del Chienti,00269440434,PagoPA SpA,15376371009
Comune di Belforte del Chienti,00269440434,Regione Marche,80008630420
Comune di Belforte Monferrato,00382120061,Siscom SPA,1778000040
Comune di Belforte Monferrato,00382120061,Poste Italiane S.P.A.,97103880585
Comune di Belforte Monferrato,00382120061,PagoPA SpA,15376371009
Comune di Belgioioso,00397220187,PagoPA SpA,15376371009
Comune di Belgioioso,00397220187,Maggioli SPA,6188330150
Comune di Belgioioso,00397220187,Regione Lombardia,80050050154
Comune di Belgioioso,00397220187,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Belgioioso,00397220187,Novares Spa,12105121003
Comune di Belgioioso,00397220187,CREDEMTEL SpA,1378570350
Comune di Belgioioso,00397220187,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Belgioioso,00397220187,APKAPPA S.R.L.,8543640158
Comune di Belgirate,00433350030,PagoPA SpA,15376371009
Comune di Belgirate,00433350030,P.A. Digitale spa,6628860964
Comune di Belgirate,00433350030,Progetti e Soluzioni SPA,6423240727
Comune di Bella,00224880765,PagoPA SpA,15376371009
Comune di Bella,00224880765,Dedagroup Public Services S.R.L.,1727860221
Comune di Bella,00224880765,Regione Basilicata,80002950766
Comune di Bellagio,00605620137,PagoPA SpA,15376371009
Comune di Bellagio,00605620137,Maggioli SPA,6188330150
Comune di Bellagio,00605620137,Poste Italiane S.P.A.,97103880585
Comune di Bellagio,00605620137,Regione Lombardia,80050050154
Comune di Bellagio,00605620137,San Marco SPA,4142440728
Comune di Bellagio,00605620137,CRESET Crediti Servizi e Tecnologie Spa,868170143
Comune di Bellano,00563380138,PagoPA SpA,15376371009
Comune di Bellano,00563380138,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",53810149
Comune di Bellano,00563380138,Regione Lombardia,80050050154
Comune di Bellano,00563380138,Open Software S.r.l.,2810000279
Comune di Bellano,00563380138,San Marco SPA,4142440728
Comune di Bellano,00563380138,CRESET Crediti Servizi e Tecnologie Spa,868170143
Comune di Bellante,00212050678,PagoPA SpA,15376371009
Comune di Bellante,00212050678,Maggioli SPA,6188330150
Comune di Bellaria Igea Marina,00250950409,Maggioli SPA,6188330150
Comune di Bellaria Igea Marina,00250950409,PagoPA SpA,15376371009
Comune di Bellaria Igea Marina,00250950409,Lepida Spa,2770891204
Comune di Bellaria Igea Marina,00250950409,Advanced Systems S.p.A.,3383350638
Comune di Bellegra,02850300589,Siscom SPA,1778000040
Comune di Bellegra,02850300589,PagoPA SpA,15376371009
Comune di Bellegra,02850300589,ROMA CAPITALE,2438750586
Comune di Bellino,00534820048,PagoPA SpA,15376371009
Comune di Bellino,00534820048,Numera Sistemi e Informatica SpA,1265230902
Comune di Bellinzago Lombardo,01554230159,PagoPA SpA,15376371009
Comune di Bellinzago Lombardo,01554230159,Regione Lombardia,80050050154
Comune di Bellinzago Lombardo,01554230159,P.A. Digitale spa,6628860964
Comune di Bellinzago Lombardo,01554230159,CREDEMTEL SpA,1378570350
Comune di Bellinzago Novarese,00190090035,Regione Piemonte,80087670016
Comune di Bellinzago Novarese,00190090035,PagoPA SpA,15376371009
Comune di Bellinzago Novarese,00190090035,Maggioli SPA,6188330150
Comune di Bellinzago Novarese,00190090035,Optimia Srls,10893490960
Comune di Bellinzago Novarese,00190090035,San Marco SPA,4142440728
Comune di Bellizzi,02615970650,PagoPA SpA,15376371009
Comune di Bellizzi,02615970650,Maggioli SPA,6188330150
Comune di Bellizzi,02615970650,Novares Spa,12105121003
Comune di Bellizzi,02615970650,Advanced Systems S.p.A.,3383350638
Comune di Bellizzi,02615970650,Progetti e Soluzioni SPA,6423240727
Comune di Bellizzi,02615970650,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Bellizzi,02615970650,Intesa Sanpaolo SPA,799960158
Comune di Bellona,80010330613,PagoPA SpA,15376371009
Comune di Bellona,80010330613,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Bellona,80010330613,Publiservizi srl,3218060659
Comune di Bellona,80010330613,APKAPPA S.R.L.,8543640158
Comune di Bellosguardo,82002250650,PagoPA SpA,15376371009
Comune di Bellosguardo,82002250650,CREDEMTEL SpA,1378570350
Comune di Belluno,00132550252,PagoPA SpA,15376371009
Comune di Belluno,00132550252,Regione del Veneto,80007580279
Comune di Belluno,00132550252,Dipartimento della funzione pubblica della Presidenza del consiglio dei ministri,80243510585
Comune di Bellusco,03352640159,PagoPA SpA,15376371009
Comune di Bellusco,03352640159,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Bellusco,03352640159,Maggioli SPA,6188330150
Comune di Belmonte Calabro,86000310788,PagoPA SpA,15376371009
Comune di Belmonte Calabro,86000310788,CREDEMTEL SpA,1378570350
Comune di Belmonte Castello,91009990606,PagoPA SpA,15376371009
Comune di Belmonte Castello,91009990606,eRemind srl – PMPAY,11311050964
Comune di Belmonte Castello,91009990606,APKAPPA S.R.L.,8543640158
Comune di Belmonte del Sannio,00056600943,PagoPA SpA,15376371009
Comune di Belmonte del Sannio,00056600943,Poste Italiane S.P.A.,97103880585
Comune di Belmonte in Sabina,00111240578,PagoPA SpA,15376371009
Comune di Belmonte in Sabina,00111240578,Poste Italiane S.P.A.,97103880585
Comune di Belmonte in Sabina,00111240578,Progetti e Soluzioni SPA,6423240727
Comune di Belmonte Mezzagno,00151990827,UNIMATICA-RGI S.p.A.,2098391200
Comune di Belmonte Mezzagno,00151990827,PagoPA SpA,15376371009
Comune di Belmonte Mezzagno,00151990827,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Belmonte Mezzagno,00151990827,Comune di Palermo,80016350821
Comune di Belmonte Piceno,81001490440,PagoPA SpA,15376371009
Comune di Belmonte Piceno,81001490440,Regione Marche,80008630420
Comune di Belpasso,80008430870,PagoPA SpA,15376371009
Comune di Belpasso,80008430870,Maggioli SPA,6188330150
Comune di Belsito,80005990785,PagoPA SpA,15376371009
Comune di Belsito,80005990785,CREDEMTEL SpA,1378570350
Comune di Belvedere di Spinello,00338420797,PagoPA SpA,15376371009
Comune di Belvedere di Spinello,00338420797,APKAPPA S.R.L.,8543640158
Comune di Belvedere Langhe,00523920049,Siscom SPA,1778000040
Comune di Belvedere Langhe,00523920049,PagoPA SpA,15376371009
Comune di Belvedere Marittimo,00346830789,PagoPA SpA,15376371009
Comune di Belvedere Marittimo,00346830789,Maggioli SPA,6188330150
Comune di Belvedere Marittimo,00346830789,"Unicredit, Societa' per Azioni",348170101
Comune di Belvedere Marittimo,00346830789,Advanced Systems S.p.A.,3383350638
Comune di Belvedere Ostrense,00185520426,PagoPA SpA,15376371009
Comune di Belvedere Ostrense,00185520426,Abaco Spa,2391510266
Comune di Belvedere Ostrense,00185520426,Regione Marche,80008630420
Comune di Belveglio,82000270056,Siscom SPA,1778000040
Comune di Belveglio,82000270056,Regione Piemonte,80087670016
Comune di Belveglio,82000270056,PagoPA SpA,15376371009
Comune di Belvi',00161980917,Siscom SPA,1778000040
Comune di Belvi',00161980917,PagoPA SpA,15376371009
Comune di Bema,00090830142,PagoPA SpA,15376371009
Comune di Bema,00090830142,Regione Lombardia,80050050154
Comune di Bene Lario,00467880134,PagoPA SpA,15376371009
Comune di Bene Lario,00467880134,Regione Lombardia,80050050154
Comune di Bene Lario,00467880134,P.A. Digitale spa,6628860964
Comune di Bene Lario,00467880134,CRESET Crediti Servizi e Tecnologie Spa,868170143
Comune di Bene Vagienna,83000590048,Siscom SPA,1778000040
Comune di Bene Vagienna,83000590048,PagoPA SpA,15376371009
Comune di Bene Vagienna,83000590048,Technical Design s.r.l.,595270042
Comune di Benestare,81000530808,UNIMATICA-RGI S.p.A.,2098391200
Comune di Benestare,81000530808,PagoPA SpA,15376371009
Comune di Benetutti,00289880908,PagoPA SpA,15376371009
Comune di Benetutti,00289880908,Poste Italiane S.P.A.,97103880585
Comune di Benetutti,00289880908,E-Fil S.r.l.,3789750100
Comune di Benetutti,00289880908,Numera Sistemi e Informatica SpA,1265230902
Comune di Benevello,00490200045,Regione Piemonte,80087670016
Comune di Benevello,00490200045,PagoPA SpA,15376371009
Comune di Benevento,00074270620,PagoPA SpA,15376371009
Comune di Benevento,00074270620,Maggioli SPA,6188330150
Comune di Benevento,00074270620,Poste Italiane S.P.A.,97103880585
Comune di Benevento,00074270620,Advanced Systems S.p.A.,3383350638
Comune di Benevento,00074270620,Regione Campania,80011990639
Comune di Benevento,00074270620,Progetti e Soluzioni SPA,6423240727
Comune di Benevento,00074270620,ANDREANI TRIBUTI srl,1412920439
Comune di Benna,81003850021,Siscom SPA,1778000040
Comune di Benna,81003850021,PagoPA SpA,15376371009
Comune di Benna,81003850021,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Bentivoglio,80008130371,PagoPA SpA,15376371009
Comune di Bentivoglio,80008130371,Lepida Spa,2770891204
Comune di Bentivoglio,80008130371,E-Fil S.r.l.,3789750100
Comune di Berbenno,00313890162,Optimia Srls,10893490960
Comune di Berbenno,00313890162,PagoPA SpA,15376371009
Comune di Berbenno,00313890162,Regione Lombardia,80050050154
Comune di Berbenno,00313890162,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Berbenno di Valtellina,00109690149,PagoPA SpA,15376371009
Comune di Berbenno di Valtellina,00109690149,Regione Lombardia,80050050154
Comune di Berbenno di Valtellina,00109690149,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",53810149
Comune di Berbenno di Valtellina,00109690149,Maggioli SPA,6188330150
Comune di Berceto,00202280343,PagoPA SpA,15376371009
Comune di Berceto,00202280343,Next Step Solution,2554480349
Comune di Berceto,00202280343,CREDEMTEL SpA,1378570350
Comune di Berceto,00202280343,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Berchidda,00111140901,PagoPA SpA,15376371009
Comune di Berchidda,00111140901,Maggioli SPA,6188330150
Comune di Berchidda,00111140901,ANDREANI TRIBUTI srl,1412920439
Comune di Beregazzo Con Figliaro,00596540138,Siscom SPA,1778000040
Comune di Beregazzo Con Figliaro,00596540138,PagoPA SpA,15376371009
Comune di Beregazzo Con Figliaro,00596540138,Optimia Srls,10893490960
Comune di Beregazzo Con Figliaro,00596540138,CRESET Crediti Servizi e Tecnologie Spa,868170143
Comune di Bereguardo,00471320184,PagoPA SpA,15376371009
Comune di Bereguardo,00471320184,Progetti e Soluzioni SPA,6423240727
Comune di Bereguardo,00471320184,ITALSET SRL,3890260759
Comune di Bergamasco,00431930064,Siscom SPA,1778000040
Comune di Bergamasco,00431930064,PagoPA SpA,15376371009
Comune di Bergamasco,00431930064,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",53810149
Comune di Bergamo,80034840167,PagoPA SpA,15376371009
Comune di Bergamo,80034840167,Regione Lombardia,80050050154
Comune di Bergamo,80034840167,Maggioli SPA,6188330150
Comune di Bergamo,80034840167,Advanced Systems S.p.A.,3383350638
Comune di Bergantino,83000410296,PagoPA SpA,15376371009
Comune di Bergantino,83000410296,Poste Italiane S.P.A.,97103880585
Comune di Bergantino,83000410296,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Bergantino,83000410296,Regione del Veneto,80007580279
Comune di Bergeggi,00245250097,PagoPA SpA,15376371009
Comune di Bergeggi,00245250097,Maggioli SPA,6188330150
Comune di Bergeggi,00245250097,Regione Liguria,849050109
Comune di Bergeggi,00245250097,Advanced Systems S.p.A.,3383350638
Comune di Bergolo,00511030041,Siscom SPA,1778000040
Comune di Bergolo,00511030041,PagoPA SpA,15376371009
Comune di Berlingo,00955490172,PagoPA SpA,15376371009
Comune di Berlingo,00955490172,Regione Lombardia,80050050154
Comune di Berlingo,00955490172,CREDEMTEL SpA,1378570350
Comune di Bernalda,81001090778,PagoPA SpA,15376371009
Comune di Bernalda,81001090778,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Bernalda,81001090778,P.A. Digitale spa,6628860964
Comune di Bernareggio,87001490157,PagoPA SpA,15376371009
Comune di Bernareggio,87001490157,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",53810149
Comune di Bernareggio,87001490157,Maggioli SPA,6188330150
Comune di Bernareggio,87001490157,Poste Italiane S.P.A.,97103880585
Comune di Bernareggio,87001490157,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Bernareggio,87001490157,Progetti e Soluzioni SPA,6423240727
Comune di Bernate Ticino,03365620156,PagoPA SpA,15376371009
Comune di Bernate Ticino,03365620156,Maggioli SPA,6188330150
Comune di Bernate Ticino,03365620156,Siscom SPA,1778000040
Comune di Bernate Ticino,03365620156,San Marco SPA,4142440728
Comune di Bernate Ticino,03365620156,Dedagroup Public Services S.R.L.,1727860221
Comune di Bernezzo,00479150047,Siscom SPA,1778000040
Comune di Bernezzo,00479150047,Poste Italiane S.P.A.,97103880585
Comune di Bernezzo,00479150047,Technical Design s.r.l.,595270042
Comune di Bernezzo,00479150047,PagoPA SpA,15376371009
Comune di Berra,00308420389,Lepida Spa,2770891204
Comune di Bertinoro,80002170407,PagoPA SpA,15376371009
Comune di Bertinoro,80002170407,Lepida Spa,2770891204
Comune di Bertinoro,80002170407,Maggioli SPA,6188330150
Comune di Bertinoro,80002170407,Advanced Systems S.p.A.,3383350638
Comune di Bertinoro,80002170407,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Bertiolo,00465330306,PagoPA SpA,15376371009
Comune di Bertiolo,00465330306,"Unicredit, Societa' per Azioni",348170101
Comune di Bertiolo,00465330306,CREDEMTEL SpA,1378570350
Comune di Bertiolo,00465330306,Regione Autonoma Friuli-Venezia Giulia,80014930327
Comune di Bertonico,82502570151,San Marco SPA,4142440728
Comune di Bertonico,82502570151,PagoPA SpA,15376371009
Comune di Bertonico,82502570151,CREDEMTEL SpA,1378570350
Comune di Berzano di San Pietro,92035370052,Siscom SPA,1778000040
Comune di Berzano di San Pietro,92035370052,PagoPA SpA,15376371009
Comune di Berzano di San Pietro,92035370052,Trisoft Executive Services S.R.L.,8102710012
Comune di Berzano di Tortona,85000230061,PagoPA SpA,15376371009
Comune di Berzano di Tortona,85000230061,APKAPPA S.R.L.,8543640158
Comune di Berzo Demo,00715580171,PagoPA SpA,15376371009
Comune di Berzo Demo,00715580171,Regione Lombardia,80050050154
Comune di Berzo Inferiore,00903350171,PagoPA SpA,15376371009
Comune di Berzo Inferiore,00903350171,Regione Lombardia,80050050154
Comune di Berzo San Fermo,00566590162,PagoPA SpA,15376371009
Comune di Berzo San Fermo,00566590162,Poste Italiane S.P.A.,97103880585
Comune di Besana in Brianza,01556360152,PagoPA SpA,15376371009
Comune di Besana in Brianza,01556360152,Maggioli SPA,6188330150
Comune di Besana in Brianza,01556360152,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Besana in Brianza,01556360152,Advanced Systems S.p.A.,3383350638
Comune di Besana in Brianza,01556360152,Progetti e Soluzioni SPA,6423240727
Comune di Besano,00561660127,PagoPA SpA,15376371009
Comune di Besano,00561660127,Maggioli SPA,6188330150
Comune di Besate,04935080152,PagoPA SpA,15376371009
Comune di Besate,04935080152,Regione Lombardia,80050050154
Comune di Besate,04935080152,Advanced Systems S.p.A.,3383350638
Comune di Besate,04935080152,CREDEMTEL SpA,1378570350
Comune di Besenello,00149110223,Provincia Autonoma di Trento,337460224
Comune di Besenello,00149110223,PagoPA SpA,15376371009
Comune di Besenello,00149110223,Dedagroup Public Services S.R.L.,1727860221
Comune di Besenzone,00212360333,PagoPA SpA,15376371009
Comune di Besenzone,00212360333,Lepida Spa,2770891204
Comune di Besenzone,00212360333,CREDEMTEL SpA,1378570350
Comune di Besnate,00249600123,PagoPA SpA,15376371009
Comune di Besnate,00249600123,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",53810149
Comune di Besnate,00249600123,Maggioli SPA,6188330150
Comune di Besnate,00249600123,Regione Lombardia,80050050154
Comune di Besnate,00249600123,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Besnate,00249600123,eRemind srl – PMPAY,11311050964
Comune di Besnate,00249600123,APKAPPA S.R.L.,8543640158
Comune di Besozzo,00338010127,PagoPA SpA,15376371009
Comune di Besozzo,00338010127,Maggioli SPA,6188330150
Comune di Besozzo,00338010127,Regione Lombardia,80050050154
Comune di Besozzo,00338010127,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Besozzo,00338010127,E-Fil S.r.l.,3789750100
Comune di Besozzo,00338010127,Abaco Spa,2391510266
Comune di Bessude,80005300902,PagoPA SpA,15376371009
Comune di Bessude,80005300902,Poste Italiane S.P.A.,97103880585
Comune di Bessude,80005300902,Regione Autonoma della Sardegna,80002870923
Comune di Bettola,00220720338,PagoPA SpA,15376371009
Comune di Bettola,00220720338,CREDEMTEL SpA,1378570350
Comune di Bettola,00220720338,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Bettona,00384000543,PagoPA SpA,15376371009
Comune di Bettona,00384000543,Softline srl,12299030150
Comune di Bettona,00384000543,E-Fil S.r.l.,3789750100
Comune di Bettona,00384000543,CREDEMTEL SpA,1378570350
Comune di Beura Cardezza,00422700039,PagoPA SpA,15376371009
Comune di Beura Cardezza,00422700039,CREDEMTEL SpA,1378570350
Comune di Bevagna,00450620547,PagoPA SpA,15376371009
Comune di Bevagna,00450620547,E-Fil S.r.l.,3789750100
Comune di Beverino,00215790114,PagoPA SpA,15376371009
Comune di Beverino,00215790114,Noviservice srl,2789990922
Comune di Beverino,00215790114,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Bevilacqua,82001750239,PagoPA SpA,15376371009
Comune di Bevilacqua,82001750239,Regione del Veneto,80007580279
Comune di Biancavilla,80009050875,PagoPA SpA,15376371009
Comune di Biancavilla,80009050875,Argentea S.r.l.,2260390220
Comune di Biancavilla,80009050875,Maggioli SPA,6188330150
Comune di Biancavilla,80009050875,Comune di Catania,137020871
Comune di Bianchi,00388560781,PagoPA SpA,15376371009
Comune di Bianchi,00388560781,Noviservice srl,2789990922
Comune di Bianchi,00388560781,CREDEMTEL SpA,1378570350
Comune di Bianco,81000770800,PagoPA SpA,15376371009
Comune di Bianco,81000770800,Next Step Solution,2554480349
Comune di Biandrate,00310870035,PagoPA SpA,15376371009
Comune di Biandrate,00310870035,Maggioli SPA,6188330150
Comune di Biandrate,00310870035,Siscom SPA,1778000040
Comune di Biandrate,00310870035,Poste Italiane S.P.A.,97103880585
Comune di Biandrate,00310870035,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Biandrate,00310870035,San Marco SPA,4142440728
Comune di Biandronno,00308160126,San Marco SPA,4142440728
Comune di Biandronno,00308160126,PagoPA SpA,15376371009
Comune di Biandronno,00308160126,Regione Lombardia,80050050154
Comune di Biandronno,00308160126,Maggioli SPA,6188330150
Comune di Bianzano,00633530167,PagoPA SpA,15376371009
Comune di Bianzano,00633530167,Regione Lombardia,80050050154
Comune di Bianze',84500430024,PagoPA SpA,15376371009
Comune di Bianze',84500430024,Maggioli SPA,6188330150
Comune di Bianze',84500430024,Servizi Locali SpA,3170580751
Comune di Bianzone,00110960143,San Marco SPA,4142440728
Comune di Bianzone,00110960143,PagoPA SpA,15376371009
Comune di Bianzone,00110960143,Regione Lombardia,80050050154
Comune di Bianzone,00110960143,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",53810149
Comune di Biassono,02336340159,PagoPA SpA,15376371009
Comune di Biassono,02336340159,Maggioli SPA,6188330150
Comune di Biassono,02336340159,Regione Lombardia,80050050154
Comune di Biassono,02336340159,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Biassono,02336340159,Progetti e Soluzioni SPA,6423240727
Comune di Biassono,02336340159,APKAPPA S.R.L.,8543640158
Comune di Bibbiano,00452960354,PagoPA SpA,15376371009
Comune di Bibbiano,00452960354,Lepida Spa,2770891204
Comune di Bibbiano,00452960354,Next Step Solution,2554480349
Comune di Bibbiena,00137130514,Regione Toscana,1386030488
Comune di Bibbiena,00137130514,PagoPA SpA,15376371009
Comune di Bibbiena,00137130514,Progetti e Soluzioni SPA,6423240727
Comune di Bibbona,00286130497,Regione Toscana,1386030488
Comune di Bibbona,00286130497,PagoPA SpA,15376371009
Comune di Bibbona,00286130497,MUNICIPIA S.P.A.,1973900838
Comune di Bibbona,00286130497,Maggioli SPA,6188330150
Comune di Bibiana,02089080010,Siscom SPA,1778000040
Comune di Bibiana,02089080010,PagoPA SpA,15376371009
Comune di Biccari,82000390714,PagoPA SpA,15376371009
Comune di Biccari,82000390714,Dedagroup Public Services S.R.L.,1727860221
Comune di Biccari,82000390714,Regione Puglia,80017210727
Comune di Bicinicco,00468950308,PagoPA SpA,15376371009
Comune di Bicinicco,00468950308,Regione Autonoma Friuli-Venezia Giulia,80014930327
Comune di Bidoni',80005650959,PagoPA SpA,15376371009
Comune di Bidoni',80005650959,Maggioli SPA,6188330150
Comune di Biella,00221900020,Regione Piemonte,80087670016
Comune di Biella,00221900020,PagoPA SpA,15376371009
Comune di Biella,00221900020,Maggioli SPA,6188330150
Comune di Biella,00221900020,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Biella,00221900020,Dipartimento della funzione pubblica della Presidenza del consiglio dei ministri,80243510585
Comune di Bienno,81002430171,PagoPA SpA,15376371009
Comune di Bienno,81002430171,Regione Lombardia,80050050154
Comune di Bienno,81002430171,Maggioli SPA,6188330150
Comune di Bieno,00347080228,Provincia Autonoma di Trento,337460224
Comune di Bieno,00347080228,PagoPA SpA,15376371009
Comune di Bieno,00347080228,Argentea S.r.l.,2260390220
Comune di Bientina,00188060503,Regione Toscana,1386030488
Comune di Bientina,00188060503,PagoPA SpA,15376371009
Comune di Bientina,00188060503,E-Fil S.r.l.,3789750100
Comune di Bigarello,80001370206,ANCITEL,7196850585
Comune di Binago,00490260130,PagoPA SpA,15376371009
Comune di Binago,00490260130,Regione Lombardia,80050050154
Comune di Binago,00490260130,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",53810149
Comune di Binasco,80121330155,SI.net Servizi Informatici S.r.L.,2743730125
Comune di Binasco,80121330155,PagoPA SpA,15376371009
Comune di Binasco,80121330155,Dedagroup Public Services S.R.L.,1727860221
Comune di Binasco,80121330155,Advanced Systems S.p.A.,3383350638
Comune di Binetto,80008530729,PagoPA SpA,15376371009
Comune di Binetto,80008530729,CREDEMTEL SpA,1378570350
Comune di Binetto,80008530729,Regione Puglia,80017210727
Comune di Bioglio,00229290028,Siscom SPA,1778000040
Comune di Bioglio,00229290028,PagoPA SpA,15376371009
Comune di Bioglio,00229290028,Advanced Systems S.p.A.,3383350638
Comune di Bionaz,80004390078,PagoPA SpA,15376371009
Comune di Bionaz,80004390078,Regione Autonoma Valle D'Aosta,80002270074
Comune di Bione,00706830171,PagoPA SpA,15376371009
Comune di Bione,00706830171,Regione Lombardia,80050050154
Comune di Bione,00706830171,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Bione,00706830171,Softline srl,12299030150
Comune di Birori,00157770918,PagoPA SpA,15376371009
Comune di Birori,00157770918,Numera Sistemi e Informatica SpA,1265230902
Comune di Bisaccia,82001850641,PagoPA SpA,15376371009
Comune di Bisaccia,82001850641,Maggioli SPA,6188330150
Comune di Bisaccia,82001850641,CREDEMTEL SpA,1378570350
Comune di Bisacquino,84000450829,UNIMATICA-RGI S.p.A.,2098391200
Comune di Bisacquino,84000450829,PagoPA SpA,15376371009
Comune di Bisacquino,84000450829,Maggioli SPA,6188330150
Comune di Bisacquino,84000450829,CREDEMTEL SpA,1378570350
Comune di Bisceglie,83001630728,PagoPA SpA,15376371009
Comune di Bisceglie,83001630728,Regione Puglia,80017210727
Comune di Bisceglie,83001630728,Poste Italiane S.P.A.,97103880585
Comune di Bisceglie,83001630728,Advanced Systems S.p.A.,3383350638
Comune di Bisceglie,83001630728,Optimia Srls,10893490960
Comune di Bisceglie,83001630728,E-Fil S.r.l.,3789750100
Comune di Bisceglie,83001630728,ANDREANI TRIBUTI srl,1412920439
Comune di Bisceglie,83001630728,APKAPPA S.R.L.,8543640158
Comune di Bisegna,00213000664,PagoPA SpA,15376371009
Comune di Bisegna,00213000664,CREDEMTEL SpA,1378570350
Comune di Bisenti,00195310677,PagoPA SpA,15376371009
Comune di Bisenti,00195310677,CREDEMTEL SpA,1378570350
Comune di Bisignano,00275260784,PagoPA SpA,15376371009
