ciBusinessName,ciFiscalCode,ptBusinessName,ptFiscalCode
ISTITUTO COMPRENSIVO - IC VIA CASALE DEL FINOCCHIO,97713530588,Ministero dell'istruzione e del merito,80185250588
"ISTITUTO COMPRENSIVO - IC VIA CASALOTTI, 259",97714450588,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA CASSIA 1694,97198520583,Ministero dell'istruzione e del merito,80185250588
"ISTITUTO COMPRENSIVO - IC VIA CORNELIA, 73",80212790580,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA CUTIGLIANO,97713370589,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA DEI BOSCHI-NERVIANO,86506140150,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA DEI SALICI,84003710153,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA DEL CALICE,97713080584,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA DELL'AEROPORTO,97712970587,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA DELLE ALZAVOLE,97198890580,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA E. MACRO,97713930580,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA FRIGNANI,97715160582,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA G. MESSINA,97197670587,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA GIULIANO DA SANGALLO,97197600584,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA MAFFI,97713640585,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA MAR DEI CARAIBI,80256570583,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA MAR ROSSO,97198180586,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA MARELLI,97712940580,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA MEROPE,97713100580,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA MILLET,97712790589,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA MONDOVI',97713320584,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA MONTANUCCI,91064990582,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA N.M. NICOLAI,97712470588,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA NOVARIA - VILLANTERIO,90007680185,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA ORMEA,97715090581,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA P. SEMERIA,97712930581,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA P. STABILINI,97712510581,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA P.A. MICHELI,97713770580,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA POSEIDONE,97713330583,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA SANTI SAVARINO,97713500581,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA SAVINIO,97713460588,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA STESICORO,97713010581,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA TEDESCHI,97712730585,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIA U. BOCCIONI,97714030588,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - IC VIA U. BOCCIONI,97714030588,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIALE VEGA,97199630589,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VICENZA 1 - CONTRA BURCI,80014990248,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VICENZA 2 - VIA PIOVENE,80015210240,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VICENZA 3 - 'SCAMOZZI',80017210248,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VICENZA 4 - ' BAROLINI',80016410245,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VICENZA 5,80016010243,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VICENZA 6 - F. MUTTONI,80016490247,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VICENZA 7 - VIALE FIUME,80021410248,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VICENZA 8 - VIA PRATI,80015770243,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VICENZA 9 VIA BELLINI,95029740248,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIGASIO,93221080232,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VIGO FUCCIO-LA SPINA,90018090879,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - IC VIGO FUCCIO-LA SPINA,90018090879,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VILLA BARTOLOMEA,82000230233,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VILLAGGIO PRENESTINO,80245770583,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VILLAPIANA 'G. PASCOLI',94006130788,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - IC VILLAPIANA 'G. PASCOLI',94006130788,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VILLAVERLA 'GOLDONI',84006030245,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VILLORBA E POVEGLIANO,80021160264,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VITO VOLTERRA,90049300586,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VITTORIO VENETO 1,84001060262,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - IC VITTORIO VENETO 1,84001060262,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VITTORIO VENETO 2,84000960264,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - IC VITTORIO VENETO 2,84000960264,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VOLPAGO DEL MONTELLO,83005190265,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VOLTRI I,95062650106,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VR 02 SAVAL-PARONA,93184900236,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VR 03 S.BERNARDINO-B.GO TN,93184680234,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VR 04 PONTE CRENCANO-QUINZ.,93185080236,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VR 05 SANTA LUCIA,93185160236,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VR 06 CHIEVO BASSONA B.GO N.,93184850233,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VR 08 CENTRO STORICO,93184950231,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VR 09 VALDONEGA,93184420235,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VR 10 BORGO ROMA EST,93185270233,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VR 11 BORGO ROMA OVEST,93185230237,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VR 12 GOLOSINE,93185200230,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VR 13 CADIDAVID 'PRIMO LEVI',93185380230,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VR 14 SAN MASSIMO,93185250235,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VR 15 BORGO VENEZIA,93185290231,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VR 16 VALPANTENA,93185540239,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VR 17 MONTORIO,93185090235,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VR 18 VERONETTA- PORTO,93185600231,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VR 19 SANTA CROCE,93185170235,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC VR 22 BUTTAPIETRA,93185410235,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC XX SETTEMBRE CATANIA,80011820877,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - IC XX SETTEMBRE CATANIA,80011820877,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC ZERO BRANCO,80011140268,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC ZOPPOLA,80006900932,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC.  BEINASCO - GRAMSCI,95611670019,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - IC.  BEINASCO - GRAMSCI,95611670019,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC. BORGARETTO-BEINASCO,95611650011,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - IC. BORGARETTO-BEINASCO,95611650011,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC. DE AMICIS TREMESTIERI ETNEO,80008650873,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - IC. DE AMICIS TREMESTIERI ETNEO,80008650873,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC. STRAMBINO -CAP.,84004350017,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC.N.16 VICOLO BOLOGNETTI,80074150378,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IC.TRABIA-GIOVANNI XXIII,87001090825,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - IC.TRABIA-GIOVANNI XXIII,87001090825,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ICCASTEL SAN GIOVANNI-CAPOLUOGO,80011290337,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ICS A. VOLTA MANDELLO,83007980135,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ICS BORSI - MILANO,97135870158,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ICS.UMBERTO I - S.M. S. NICOLA,93249350724,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IGINO COCCHI,90007520456,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - IGINO COCCHI,90007520456,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - II- ISTITUTO COMPRENSIVO ADRANO,80011020874,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - II- ISTITUTO COMPRENSIVO ADRANO,80011020874,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - II- ISTITUTO COMPRENSIVO GIARRE,92001680872,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - II - I.C. A. DE GASPERI,81002250876,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - II - I.C. A. DE GASPERI,81002250876,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - II DI PADOVA 'ARDIGO'',92200360284,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - II I.C. 'A. VOLTA' FLORIDIA,93039560896,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - II I.C. 'G. BIANCA' AVOLA,92011940894,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - II I.C. 'G. BIANCA' AVOLA,92011940894,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - II I.C. 'G. MELODIA' NOTO,83001070891,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - II I.C. 'G. MELODIA' NOTO,83001070891,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - II I.C. 'O. M. CORBINO' AUGUSTA,81002120897,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - II I.C. 'O. M. CORBINO' AUGUSTA,81002120897,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - II I.C. FALCONE-BORSELLINO SR,80002310896,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - II I.C. S. ALESSANDRA ROSOLINI,83000770897,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - II I.C. S. ALESSANDRA ROSOLINI,83000770897,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - II IC D. ALIGHIERI FRANCOFONTE,82000290898,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - II IC D. ALIGHIERI FRANCOFONTE,82000290898,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - III-STITUTO COMPRENSIVO GIARRE,83001570874,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - III-STITUTO COMPRENSIVO GIARRE,83001570874,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - III - I.C. RODARI ACIREALE,81002970879,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - III - I.C. RODARI ACIREALE,81002970879,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - III - UDINE,94127260308,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - III DI PADOVA 'BRIOSCO',92199040285,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - III I.C. 'G. VERGA' PACHINO,83002000897,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - III I.C. 'G. VERGA' PACHINO,83002000897,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - III I.C. 'L. CAPUANA' AVOLA,92011930895,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - III I.C. 'L. CAPUANA' AVOLA,92011930895,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - III I.C. 'MAIORE' NOTO,92011880892,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - III I.C. 'MAIORE' NOTO,92011880892,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - III I.C. 'S. TODARO' AUGUSTA,90004080892,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - III I.C. 'S. TODARO' AUGUSTA,90004080892,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - III I.C. E. DE CILLIS ROSOLINI,83001290895,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - III I.C. E. DE CILLIS ROSOLINI,83001290895,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - III I.C. R. DA LENTINI -LENTINI,91016040890,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - III I.C. S. LUCIA SIRACUSA,93039370890,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IL PONTORMO,84032280483,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ILARIA ALPI,91038490586,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - ILARIA ALPI,91038490586,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ILBONO - 'G. DELEDDA',82000710911,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ILDOVALDO RIDOLFI,80016090567,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - ILDOVALDO RIDOLFI,80016090567,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IPPOLITO NIEVO,83005680273,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IPPOLITO NIEVO,84003860271,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IQBAL MASIH,91546900159,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IQBAL MASIH,97505860151,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IRGOLI - 'SORO DELITALA',93013240911,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IS. COMPRENSIVO STATALE DI PERO,93527220151,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISA 10 - I.C. LERICI,90016630114,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISA 11 - I.C. VEZZANO L.,80014490116,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - ISA 11 - I.C. VEZZANO L.,80014490116,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISA 16 - I.C. ORTONOVO,90022350111,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - ISA 16 - I.C. ORTONOVO,90022350111,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISA 17 - I.C. CASTELNUOVO MAGRA,81000700112,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISA 18 - I.C. ARCOLA/AMEGLIA,91054370118,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISA 19 I.C. RICCO'DEL GOLFO,91067530112,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISA 2 - ISTITUTO COMPRENSIVO,91071800113,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - ISA 2 - ISTITUTO COMPRENSIVO,91071800113,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISA 20 - IC BOLANO,90016620115,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - ISA 20 - IC BOLANO,90016620115,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISA 21 - I.C. FOLLO,91054470116,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - ISA 21 - I.C. FOLLO,91054470116,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISA 23 - I.C. LEVANTO,80016700116,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISA 3 - ISTITUTO COMPRENSIVO,80011350115,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISA 4 - ISTITUTO COMPRENSIVO,91071760119,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISA 5 - ISTITUTO COMPRENSIVO,91071810112,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISA 6 - ISTITUTO COMPRENSIVO,91071850118,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISA 7 - ISTITUTO COMPRENSIVO,91071880115,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISA 8 - ISTITUTO COMPRENSIVO,91071870116,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - ISA 8 - ISTITUTO COMPRENSIVO,91071870116,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISA 9 - I.C. PORTOVENERE,80003280114,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISC 'FRACASSETTI-CAPODARCO DI FERMO',90055090444,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISC ASCOLI CENTRO.D'AZEGLIO,92053550445,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISC BORGO SOLESTA'-CANTALAMESSA,92053490444,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISC CENTRO SAN BENEDETTO DEL TR,91038890447,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISC DON GIUSSANI-MONTICELLI,92053510449,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISC FERMO 'BETTI',90055080445,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISC LUCIANI-S.FILIPPO,92053530447,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISC MACERATA FELTRIA,82005250418,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISC MONTE URANO,90055070446,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISC NORD SAN BENEDETTO DEL TR.,91038880448,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISC S.ELPIDIO A MARE,90055110440,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - ISC SUD SAN BENEDETTO DEL TR.,91038870449,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST COMP.STAT.CIVITELLA S.PAOLO,97201060585,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST COMPRENSIVO DI CESSANITI,96012450795,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST COMPRENSIVO MONTI,91021460901,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - IST COMPRENSIVO MONTI,91021460901,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST COMPRENSIVO QUARTUCCIU,92168500921,Ministero dell'istruzione e del merito,80185250588
"ISTITUTO COMPRENSIVO - IST, COMPR. BUONABITACOLO",92014430653,Ministero dell'istruzione e del merito,80185250588
"ISTITUTO COMPRENSIVO - IST, COMPR. CASALVELINO",84001620651,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. C. 'MARCONI' BATTIPAGLIA,91050600658,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. C. BATTIPAGLIA 'SALVEMINI',91050610657,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMP. ' G. BERTACCHI',81014210124,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMP. COLOZZA FROSOLONE,90025300949,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMP. COMO CENTRO CITTA',80013980133,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMP.VO - STORNARA,90015650717,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. 'ALTIPIANO',90089490321,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. 'ANTONIO BERGAMAS',80019440322,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. 'MARCO POLO',80021610326,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. 'TIZIANA WEISS',90089520325,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. AGROPOLI 'R. VAIRO',90009620650,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. CAGGIANO,92014440652,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. CARBONIA - 'SATTA',90027630921,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. CENTOLA,93012010653,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. CORTEFRANCA,80048390175,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. DI BIENNO,90011950178,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. DI REMEDELLO,94007030177,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - IST. COMPR. DI REMEDELLO,94007030177,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. GIANCARLO ROLI,90089530324,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. GIOI CILENTO,84003600651,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. GIOVANNI LUCIO,90089430327,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. LEONARDO DA VINCI,81004210316,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. MAIORI,95140250655,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - IST. COMPR. MAIORI,95140250655,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. MARMIROLO,93034730205,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. OLGIATE MOLGORA,94018810138,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. ROCCADASPIDE,91050670651,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. ROCCAGORGA-MAENZA,80008470595,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. ROFRANO,93023970655,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. ROIANO GRETTA,90089500327,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. SAN GIACOMO L. INS.,80016760326,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. SANTA MARIA VERSA,84000660187,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - IST. COMPR. SANTA MARIA VERSA,84000660187,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPR. SICIGNANO ALBURNI,91050680650,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPRENS. 'A. NEGRI',90015610158,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPRENSIVO'G.FERRARI',80011570340,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPRENSIVO 'G.GONNELLI',82004250484,ARGO SOFTWARE SRL,838520880
ISTITUTO COMPRENSIVO - IST. COMPRENSIVO 'G.GONNELLI',82004250484,Ministero dell'istruzione e del merito,80185250588
ISTITUTO COMPRENSIVO - IST. COMPRENSIVO 'P. ANTONIBON',91018400241,Ministero dell'istruzione e del merito,80185250588
